0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 923077
1, 0, Control_c, 0, 121, 0
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 0, 60, 80
1, 0, Note_on_c, 0, 62, 80
1, 0, Note_on_c, 0, 67, 80
1, 480, Note_on_c, 0, 60, 0
1, 683, Note_on_c, 0, 62, 0
1, 683, Note_on_c, 0, 67, 0
1, 720, Note_on_c, 0, 74, 80
1, 947, Note_on_c, 0, 74, 0
1, 960, Note_on_c, 0, 64, 80
1, 960, Note_on_c, 0, 72, 80
1, 1415, Note_on_c, 0, 64, 0
1, 1415, Note_on_c, 0, 72, 0
1, 1440, Note_on_c, 0, 62, 80
1, 1440, Note_on_c, 0, 71, 80
1, 1667, Note_on_c, 0, 62, 0
1, 1667, Note_on_c, 0, 71, 0
1, 1680, Note_on_c, 0, 72, 80
1, 1907, Note_on_c, 0, 72, 0
1, 1920, Note_on_c, 0, 62, 80
1, 1920, Note_on_c, 0, 67, 80
1, 1920, Note_on_c, 0, 71, 80
1, 2603, Note_on_c, 0, 62, 0
1, 2603, Note_on_c, 0, 67, 0
1, 2603, Note_on_c, 0, 71, 0
1, 2640, Note_on_c, 0, 62, 80
1, 2867, Note_on_c, 0, 62, 0
1, 2880, Note_on_c, 0, 61, 80
1, 2880, Note_on_c, 0, 65, 80
1, 2880, Note_on_c, 0, 69, 80
1, 3335, Note_on_c, 0, 61, 0
1, 3335, Note_on_c, 0, 65, 0
1, 3335, Note_on_c, 0, 69, 0
1, 3360, Note_on_c, 0, 64, 80
1, 3360, Note_on_c, 0, 67, 80
1, 3815, Note_on_c, 0, 64, 0
1, 3815, Note_on_c, 0, 67, 0
1, 3840, Note_on_c, 0, 60, 80
1, 3840, Note_on_c, 0, 65, 80
1, 3840, Note_on_c, 0, 69, 80
1, 4067, Note_on_c, 0, 60, 0
1, 4067, Note_on_c, 0, 65, 0
1, 4067, Note_on_c, 0, 69, 0
1, 4080, Note_on_c, 0, 71, 80
1, 4307, Note_on_c, 0, 71, 0
1, 4320, Note_on_c, 0, 72, 80
1, 4547, Note_on_c, 0, 72, 0
1, 4560, Note_on_c, 0, 76, 80
1, 4787, Note_on_c, 0, 76, 0
1, 4800, Note_on_c, 0, 69, 80
1, 4800, Note_on_c, 0, 72, 80
1, 4800, Note_on_c, 0, 77, 80
1, 5027, Note_on_c, 0, 69, 0
1, 5027, Note_on_c, 0, 72, 0
1, 5027, Note_on_c, 0, 77, 0
1, 5040, Note_on_c, 0, 74, 80
1, 5267, Note_on_c, 0, 74, 0
1, 5280, Note_on_c, 0, 65, 80
1, 5280, Note_on_c, 0, 72, 80
1, 5507, Note_on_c, 0, 65, 0
1, 5507, Note_on_c, 0, 72, 0
1, 5520, Note_on_c, 0, 71, 80
1, 5747, Note_on_c, 0, 71, 0
1, 5760, Note_on_c, 0, 64, 80
1, 5760, Note_on_c, 0, 67, 80
1, 5760, Note_on_c, 0, 72, 80
1, 6671, Note_on_c, 0, 64, 0
1, 6671, Note_on_c, 0, 67, 0
1, 6671, Note_on_c, 0, 72, 0
1, 6720, Note_on_c, 0, 67, 80
1, 6720, Note_on_c, 0, 60, 80
1, 7175, Note_on_c, 0, 67, 0
1, 7200, Note_on_c, 0, 65, 80
1, 7631, Note_on_c, 0, 60, 0
1, 7655, Note_on_c, 0, 65, 0
1, 7680, Note_on_c, 0, 62, 80
1, 7712, Note_on_c, 0, 62, 0
1, 7713, Note_on_c, 0, 64, 80
1, 8135, Note_on_c, 0, 64, 0
1, 8160, Note_on_c, 0, 65, 80
1, 8387, Note_on_c, 0, 65, 0
1, 8400, Note_on_c, 0, 67, 80
1, 8627, Note_on_c, 0, 67, 0
1, 8640, Note_on_c, 0, 57, 80
1, 8640, Note_on_c, 0, 62, 80
1, 9095, Note_on_c, 0, 57, 0
1, 9095, Note_on_c, 0, 62, 0
1, 9120, Note_on_c, 0, 67, 80
1, 9575, Note_on_c, 0, 67, 0
1, 9600, Note_on_c, 0, 55, 80
1, 9600, Note_on_c, 0, 60, 80
1, 9941, Note_on_c, 0, 55, 0
1, 9941, Note_on_c, 0, 60, 0
1, 9960, Note_on_c, 0, 59, 80
1, 10073, Note_on_c, 0, 59, 0
1, 10080, Note_on_c, 0, 60, 80
1, 10307, Note_on_c, 0, 60, 0
1, 10320, Note_on_c, 0, 62, 80
1, 10547, Note_on_c, 0, 62, 0
1, 10560, Note_on_c, 0, 55, 80
1, 10560, Note_on_c, 0, 60, 80
1, 10560, Note_on_c, 0, 64, 80
1, 11015, Note_on_c, 0, 55, 0
1, 11015, Note_on_c, 0, 60, 0
1, 11015, Note_on_c, 0, 64, 0
1, 11040, Note_on_c, 0, 59, 80
1, 11072, Note_on_c, 0, 59, 0
1, 11073, Note_on_c, 0, 60, 80
1, 11268, Note_on_c, 0, 60, 0
1, 11280, Note_on_c, 0, 59, 80
1, 11507, Note_on_c, 0, 59, 0
1, 11520, Note_on_c, 0, 55, 80
1, 11520, Note_on_c, 0, 57, 80
1, 11975, Note_on_c, 0, 55, 0
1, 11975, Note_on_c, 0, 57, 0
1, 12000, Note_on_c, 0, 57, 80
1, 12227, Note_on_c, 0, 57, 0
1, 12240, Note_on_c, 0, 59, 80
1, 12467, Note_on_c, 0, 59, 0
1, 12480, Note_on_c, 0, 55, 80
1, 12480, Note_on_c, 0, 60, 80
1, 12707, Note_on_c, 0, 55, 0
1, 12707, Note_on_c, 0, 60, 0
1, 12720, Note_on_c, 0, 55, 80
1, 12947, Note_on_c, 0, 55, 0
1, 12960, Note_on_c, 0, 60, 80
1, 12960, Note_on_c, 0, 65, 80
